,title,tag,artist,year,views,features,lyrics,id,language,embeddings
0,The Boy is Mine,rb,Scott Bradlee's Postmodern Jukebox,2019,20350,"{""Scott Bradlee\\'s Postmodern Jukebox"",""Juliette Goglia"",""Emily Goglia""}","[Intro]
- Excuse me! Can I, please, talk to you for a minute?
- Uh huh. Sure. You know, you look kinda familiar
- Yeah, you do too. But I just wanted to know, do you know somebody named... You know his name
- Oh yeah, definitely I know his name
- Well, I just want to let you that he's mine
- Huh. No, no. He's mine!

[Chorus]
You need to give it up
Had about enough
It's not hard to see
The boy is mine
I'm sorry that you
Seem to be confused
He belongs to me
The boy is mine

[Verse 1]
Think its time we got this straight
Sit and talk face to face
There is no way you could mistake
Him for your man, are you insane?
But see I know that you may be
Just a bit jealous of me
But you're blind if you can't see
That his love is all in me
See, I tried to hesitate
I didn't want to say what he told me
He said without me he couldn't make it
Through the day, ain't that a shame
But maybe you misunderstood
'Cause I can't see how he could
Wanna change something that's so good
All my love was all it took (the boy is mine)
[Chorus]
You need to give it up
Had about enough (enough)
It's not hard to see
The boy is mine (boy is mine)
I'm sorry that you (sorry that you)
Seem to be confused (confused)
He belongs to me
The boy is mine

[Verse 2]
Must you do the things you do
You keep on acting like a fool
You need to know it's me not you
And if you didn't know it, girl, it's true
I think that you should realize
And try to understand why
He is a part of my life
I know it's killing you inside
You can say what you wanna say
What we have you can't take
From the truth you can't escape
I can tell the real from the fake
When will you get the picture?
You're the past, I'm the future
Get away, it's my time to shine
If you didn't know the boy is mine (the boy is mine)
[Chorus]
You need to give it up
Had about enough (enough)
It's not hard to see (to see)
The boy is mine (the boy is mine)
I'm sorry that you (sorry that you)
Seem to be confused (seem to be confused)
He belongs to me (he belongs to me)
The boy is mine (the boy is mine)
You need to give it up
Had about enough (had about enough)
It's not hard to see
The boy is mine (he's mine, he's mine, he's mine, he's mine)
I'm sorry that you (I'm so sorry)
Seem to be confused (you seem to be confused)
He belongs to me (he belongs to me)
The boy is mine

[Verse 3: Monica & Brandy]
You can't destroy this love I've found
Your silly games I won't allow
The boy is mine without a doubt
You might as well throw in the towel
What makes you think that he wants you
When I'm the one that brought him to
The special place that's in my heart?
He was my love right from the start
[Chorus: Monica & Brandy]
You need to give it up (baby don't lie)
Had about enough (had about enough)
It's not hard to see (it's not hard to see)
The boy is mine (the boy is mine)
I'm sorry that you (I'm sorry that you)
Seem to be confused (seem to be confused)
He belongs to me (he belongs to me)
The boy is mine (no, no)
You need to give it up (you need to give it up)
Had about enough (had enough)
It's not hard to see (it's not hard to see)
The boy is mine (the boy is mine)
I'm sorry that you
Seem to be confused (seem to be confused)
He belongs to me (he belongs to me)
The boy is mine (the boy is mine)
You need to give it up (not yours)
Had about enough (but mine, not yours)
It's not hard to see (but mine, not yours)
The boy is mine (but mine)
I'm sorry that you
Seem to be confused
He belongs to me
The boy is mine",53818,en,"[-0.026690712198615074, 0.003167727729305625, -0.012728920206427574, 0.006566534750163555, 0.05061780661344528, 0.04572406783699989, 0.044275276362895966, 0.036355629563331604, 0.00935374479740858, -0.016702236607670784, -0.012351383455097675, 0.0149116525426507, -0.07631412893533707, 0.040850959718227386, -0.0324811227619648, 0.0938064306974411, 0.0653676837682724, 0.003597842762246728, -0.005700533278286457, 0.01714993268251419, 0.018916888162493706, 0.03367229551076889, 0.01953369379043579, 0.02222074382007122, 0.029975173994898796, 0.01725919544696808, 0.00396550539880991, 0.028955677524209023, -0.07432378828525543, -0.01589599810540676, 0.03914741054177284, -0.004377321805804968, -0.012988448143005371, -0.03173140063881874, -0.036282289773225784, -0.015129498206079006, -0.019605914130806923, -0.05500315874814987, 0.0023892244789749384, -0.0379302054643631, -0.03432833030819893, -0.041098907589912415, -0.02735746093094349, 0.011316024698317051, -0.012382445856928825, -0.04138173907995224, -0.0008657060679979622, 0.0404861643910408, -0.007786181289702654, -0.05092412978410721, -0.01086967159062624, 0.05047633498907089, 0.025587189942598343, 0.017728250473737717, -0.027673421427607536, 0.01118194404989481, 0.0036210319958627224, -0.05797435715794563, -0.030206821858882904, -0.044742245227098465, 0.0040255943313241005, 0.009918657131493092, 0.05852486565709114, -0.00021928972273599356, 0.0094536654651165, 0.03283088654279709, 0.004759506788104773, 0.0211771372705698, -0.06405917555093765, -0.01671411097049713, -0.02928794175386429, -0.014980390667915344, -0.011806771159172058, -0.048862356692552567, 0.010064521804451942, -0.0489233061671257, 0.0490574948489666, 0.03752320632338524, 0.010120345279574394, 0.03576628863811493, 0.015339916571974754, 0.00678302813321352, 0.009310897439718246, 0.05120445787906647, -0.011330517940223217, -0.0832255482673645, 0.009418044239282608, 0.033118002116680145, -0.06823910027742386, 0.02780330739915371, -0.02472778782248497, -0.048775944858789444, 0.018780719488859177, 0.05562968924641609, 0.0105981957167387, -0.02682649716734886, 0.07942181825637817, 0.021305283531546593, -0.012337421998381615, -0.009792845696210861, -0.025888461619615555, -0.04144415631890297, 0.008447433821856976, -0.01790047623217106, -0.1043575257062912, -0.012350219301879406, -0.01896086148917675, 0.031909503042697906, -0.019049162045121193, -0.028932170942425728, 0.02883705496788025, -0.0233132503926754, 0.0009659499628469348, 0.01320676226168871, -0.06438028812408447, 0.043108321726322174, 0.04807592183351517, 0.01623896323144436, -0.007236298173666, 0.016497472301125526, 0.04816943034529686, 0.050717420876026154, 0.01686670444905758, 0.08344732224941254, 0.027492612600326538, 0.05364298075437546, -0.011758360080420971, 0.05999176576733589, -0.017519526183605194, -0.02005314826965332, -0.018409907817840576, 0.055720098316669464, 0.014335595071315765, -0.0054002185352146626, -0.03449500352144241, -0.05916706100106239, -0.0009339807438664138, -0.006700846832245588, 0.02203490026295185, -0.011808162555098534, -0.005050294101238251, -0.014106235466897488, 0.024094726890325546, 0.062128420919179916, 0.02068357728421688, -0.016381803900003433, -0.023600809276103973, -0.020419981330633163, 0.002177763730287552, 0.001563985482789576, 0.00411228695884347, 0.0068846456706523895, 0.03845750913023949, -0.035970985889434814, -0.037092551589012146, 0.03007490374147892, -0.03849712759256363, 0.016876133158802986, -0.03589455783367157, 0.04101521149277687, 0.04664820060133934, -0.006276473868638277, -0.0018268221756443381, 0.016560522839426994, 0.008032981306314468, -0.009440419264137745, -0.007943437434732914, -0.0246063731610775, -0.050109148025512695, -0.02876145951449871, -0.026774179190397263, -0.01978989690542221, 0.043866757303476334, 0.0009822516003623605, -0.057336874306201935, 0.050427407026290894, 0.09344954043626785, 0.02810712903738022, -0.003981678280979395, -0.009158026427030563, -0.10220405459403992, 0.04135696962475777, 0.01478263083845377, 0.01360414084047079, -0.009854398667812347, -0.012639804743230343, 0.06702569127082825, -0.006722203455865383, 0.03923727944493294, 0.013113334774971008, -0.05312690883874893, -0.048776913434267044, -0.008145583793520927, 0.0107000432908535, 0.024298423901200294, -0.0303427055478096, -0.007821463979780674, -0.006672568153589964, 0.003376103239133954, 0.04859171807765961, 0.006983304861932993, -0.025834286585450172, 0.049388084560632706, -0.0016511831199750304, -0.06343329697847366, 0.025879673659801483, 0.020429624244570732, -0.01338462345302105, 0.0001168248854810372, 0.006594447884708643, -0.017166197299957275, 0.03173379227519035, 0.07576754689216614, -0.005716272164136171, -0.004506206139922142, -0.02253211848437786, 0.027346080169081688, -0.020832234993577003, 0.0034250414464622736, -0.021415511146187782, 0.024491354823112488, 0.01535450667142868, -0.025735970586538315, 0.01927049644291401, 0.006009853444993496, 0.08706524223089218, 0.055353518575429916, -0.07635118812322617, -0.02806970104575157, 0.0035600170958787203, -0.026183202862739563, -0.038504134863615036, 0.014818402007222176, 0.008563325740396976, 0.00010993127943947911, 0.035664211958646774, -0.0359092578291893, -0.04186071455478668, 0.06192728877067566, -0.056461554020643234, -0.008269197307527065, 0.0367833748459816, 0.01037786528468132, 0.09434088319540024, -0.0016523570520803332, -0.009041235782206059, -0.009647859260439873, -0.021883979439735413, -0.025581002235412598, 0.042203716933727264, -0.018316198140382767, -0.0336524061858654, -0.012352409772574902, -0.008721102960407734, -0.001533385133370757, -0.04885368421673775, -0.012914890423417091, -0.024191925302147865, 0.039196569472551346, 0.058853261172771454, -0.023072747513651848, 0.023035280406475067, -0.010786577127873898, -0.001503687002696097, -0.0243824552744627, -0.09199859946966171, -0.07246728241443634, 0.024534964933991432, 0.037358541041612625, -0.009589294902980328, 0.027856530621647835, -0.011828131973743439, 0.01133311539888382, 0.004312628880143166, 0.022139225155115128, -0.0023722583428025246, 0.06670481711626053, 0.00807873159646988, 0.0271266121417284, -0.059833649545907974, 0.009175039827823639, 0.07810273766517639, -0.014055460691452026, -0.0324961394071579, 0.019004056230187416, -0.05739820376038551, 0.030281607061624527, -0.02322595939040184, -0.03538018465042114, 0.008993420749902725, 0.002266221446916461, 0.03689111769199371, -0.018562961369752884, 0.01015705056488514, 0.04122541844844818, -0.021445540711283684, 0.028268959373235703, 0.007638128008693457, 0.008343812078237534, 0.002350366208702326, 0.002358826342970133, 0.01810958795249462, -0.019953306764364243, 0.010361037217080593, 0.030627844855189323, -0.018347805365920067, -0.012587255798280239, -0.05609924718737602, -0.19779960811138153, 0.03463844582438469, -0.021033290773630142, -0.034006353467702866, 0.07658011466264725, -0.036988694220781326, 0.010755447670817375, -0.03543146327137947, -0.04878455772995949, 0.05546310171484947, -0.04638175293803215, 4.31608859798871e-05, 0.030816415324807167, 0.015483698807656765, 0.018851397559046745, -0.012493567541241646, -0.025524696335196495, -0.05177424103021622, -0.007738863117992878, 0.017546653747558594, 0.020308831706643105, -0.03898199275135994, -0.030899271368980408, 0.005843469873070717, -0.0070725721307098866, 0.08245234936475754, 0.0010291944490745664, 0.008517362177371979, -0.05610853433609009, -0.029198916628956795, -0.001022722339257598, -0.036069586873054504, 0.022682495415210724, -0.027676764875650406, 0.0028088483959436417, -0.03352276235818863, -0.0010841662297025323, -0.017276134341955185, -0.02172861061990261, -0.0008752786088734865, -0.03272414207458496, -0.07702868431806564, -0.00924612581729889, 0.004348625894635916, 0.036502767354249954, -0.005551573354750872, -0.01985803432762623, -0.06270606070756912, -0.028162967413663864, 0.09244722127914429, 0.010112181305885315, -0.02337217889726162, 0.01385572925209999, -0.04258626326918602, 0.024657001718878746, -0.012554647400975227, 0.03424876183271408, 0.0054075829684734344, -0.03722803667187691, 0.02208348736166954, -0.010410248301923275, 0.0061350855976343155, -0.0028875016141682863, -0.0568523071706295, -0.0022112762089818716, -0.05632248893380165, -0.006752347573637962, -0.04525415971875191, 0.03251855447888374, 0.037974126636981964, -0.006705184001475573, -0.013401957228779793, -0.03281550109386444, -0.08053281903266907, -0.0444364957511425, 0.028745658695697784, -0.0036244173534214497, -0.008364484645426273, -0.01260313019156456, -0.00857726763933897, -0.05329766869544983, 0.001242476049810648, 0.03275523707270622, 0.0030403570272028446, 0.008969620801508427, -0.03378850594162941, 0.007058389950543642, -0.00301909982226789, -0.03513751178979874, 0.00249740993604064, 0.09835747629404068, 0.0028400004375725985, -0.028007198125123978, -0.02355124242603779, 0.059848491102457047, 0.03127723187208176, 0.008141381666064262, 0.009700224734842777, 0.029073083773255348, 0.0053229741752147675, 0.029189294204115868, -0.04037664458155632, -0.0026516795624047518, 0.010069905780255795, 0.02614661492407322, -0.030851494520902634, -0.04750952497124672, 0.0029370521660894156, 0.020352497696876526, -0.0285930298268795, 0.03242696449160576, 0.0005148496711626649, 0.01850070245563984, -0.05757926031947136, 0.02174355834722519, -0.08845315128564835, 0.027538038790225983, 0.03441428020596504, 0.017142362892627716, 0.020011812448501587, -0.014678905718028545, 0.04351293295621872, -0.015106198377907276, -0.007810430601239204, -0.1209181696176529, -0.00400460185483098, 0.00915592722594738, -0.006830835714936256, 0.016256095841526985, 0.0014217942953109741, 0.01458253525197506, -0.014187618158757687, 0.00011765185627155006, -0.01661038026213646, 0.06976616382598877, -0.009385243989527225, -0.020755093544721603, -0.042790088802576065, 0.012777653522789478, -0.018354671075940132, 0.00805200356990099, 0.004770143888890743, 0.02882966212928295, 0.020294973626732826, 0.06662184745073318, 0.031580764800310135, -0.023578468710184097, -0.03164812922477722, -0.05647887662053108, -0.014190454967319965, -0.01622159220278263, -0.0409952849149704, 0.02238537184894085, -0.06172681227326393, -0.0025016614235937595, 0.005730220582336187, 0.0024772873148322105, -0.010458032600581646, -0.00873360875993967, -0.022847002372145653, -0.019179515540599823, -0.04701609164476395, -0.004029122646898031, -0.004710670560598373, 0.010913935489952564, 0.0744578167796135, 0.00344315473921597, -0.024276310577988625, 0.003406424541026354, 0.024471167474985123, 0.005070950370281935, -0.019247394055128098, -0.02394065447151661, -0.01196384895592928, -0.016931077465415, 0.004584136884659529, -0.03733524680137634, -0.016061337664723396, 0.0028783984016627073, 0.009838483296334743, -0.0019627022556960583, -0.017428243532776833, 0.012703455053269863, 0.008403927087783813, 0.05953701213002205, -0.030350979417562485, -0.014749264344573021, -0.05818706750869751, -0.05873679369688034, 0.01014940906316042, 0.009183752350509167, 0.044760480523109436, 0.0123078478500247, 0.02468658797442913, -0.04091992229223251, -0.10628683865070343, 0.005248825531452894, 0.0028623854741454124, 0.04180081561207771, 0.04396813362836838, 0.032545145601034164, -0.007059663999825716, -0.025696611031889915, -0.006045096553862095, 0.04856940731406212, -0.08442554622888565, 0.06057577580213547, 0.043796438723802567, -0.04148681089282036, 0.04116854444146156, -0.046576935797929764, -0.05550362542271614, -0.016649145632982254, 0.029840951785445213, 0.03278646245598793, -0.04714101552963257, 0.004069095011800528, -0.024960355833172798, 0.030535779893398285, -0.024988489225506783, 0.021888330578804016, -0.028678113594651222, -0.005003162194043398, 0.01365791354328394, -0.04543131962418556, -0.00453589390963316, -0.015629366040229797, 0.005823074374347925, 0.007525547873228788, -0.010064631700515747, 0.0033605913631618023, -0.018154215067625046, 0.020985808223485947, 0.0751575157046318, -0.015125693753361702, -0.000795157509855926, -0.010652760975062847, -0.01664208620786667, 0.03643454238772392, 0.10205311328172684, 0.06734725832939148, 0.0077176885679364204, -0.045851558446884155, 0.000147506216308102, 0.015772825106978416, 0.0015129552921280265, 0.00756098423153162, 0.0010416770819574594, -0.011833024211227894, 0.03383093327283859, 0.014989729039371014, -0.0162474624812603, -0.01193198561668396, -0.029193749651312828, 0.07716212421655655, -0.01780151017010212, -0.06717041879892349, 0.02432722970843315, -0.009963572025299072, 0.029609883204102516, 0.02743556722998619, 0.004429646302014589, -0.0019650617614388466, -0.0065127103589475155, 0.06694772094488144, 0.05469712242484093, -0.00821124017238617, 0.004777474794536829, 0.018474245443940163, -0.017718465998768806, -0.03318103030323982, -0.06880032271146774, 0.0019692741334438324, -0.01885072886943817, -0.023280778899788857, 0.013142255134880543, -0.003771774936467409, 0.009929787367582321, 0.018318895250558853, -0.049061406403779984, -0.04454236850142479, 0.04149782285094261, -0.023254677653312683, -0.016691025346517563, 0.02299719862639904, -0.043121885508298874, -0.006906580645591021, -0.006594628561288118, -0.029754886403679848, 0.007170701865106821, -0.0031729924958199263, 0.05770237743854523, -0.009071078151464462, 0.028943931683897972, -0.026225268840789795, -0.02612740360200405, 0.07250732183456421, 0.0626038908958435, 0.028764421120285988, 0.026494983583688736, -0.03484991192817688, 0.06685841828584671, 0.01653049886226654, -0.011474141851067543, 0.003344443393871188, 0.002041178522631526, 0.034158989787101746, -0.05520891770720482, -0.054902154952287674, 0.04021421819925308, -0.003976128995418549, -0.06367484480142593, 0.051969822496175766, 0.028131408616900444, -0.05037175118923187, -0.00449563330039382, 0.032189320772886276, -0.0376385860145092, -0.027683820575475693, 0.003555605188012123, 0.01959407515823841, -0.028306735679507256, 0.08444861322641373, 0.05492645874619484, 0.041830141097307205, 0.07728922367095947, -0.0039094844833016396, 0.011386189609766006, -1.6039368347264826e-05, 0.06609953194856644, 0.05390925332903862, 0.05829980596899986, 0.008895129896700382, 0.06467815488576889, -0.033382005989551544, -0.03320637345314026, 0.040949638932943344, 0.024012936279177666, 0.0115983746945858, 0.016212891787290573, -0.02899944968521595, 0.03223924711346626, -0.007626059465110302, 0.038087427616119385, 0.029576294124126434, -0.018742619082331657, 0.016256194561719894, 0.003799637546762824, 0.030742373317480087, -0.01051485724747181, -0.0038873706944286823, 0.02176830917596817, -0.009283298626542091, -0.0851612463593483, 0.0398048534989357, -0.006213782820850611, -0.009146109223365784, 0.007643992081284523, -0.057341739535331726, 0.016667542979121208, -0.03423963114619255, -0.019460247829556465, 0.10711443424224854, 0.02288753166794777, -0.012822812423110008, -0.028404733166098595, 0.05368785560131073, -0.03129998967051506, 0.022741194814443588, 0.018758682534098625, 0.0015204692026600242, -0.00829790998250246, -0.015016075223684311, 0.020527519285678864, -0.009443569928407669, -0.03509210795164108, 0.027096480131149292, -0.027306949719786644, -0.028022702783346176, 0.002104012295603752, 0.05433092638850212, -0.009801113978028297, -0.052632223814725876, -0.06918834894895554, -0.027388157323002815, -0.027612809091806412, 0.005713208578526974, 0.028249256312847137, -0.04326562210917473, -0.0625855103135109, 0.02386949583888054, -0.02489384263753891, -0.020469576120376587, 0.005402489565312862, -0.06469856947660446, -0.05377095937728882, 0.06079763174057007, 0.01588846556842327, 0.046978630125522614, 0.05055245757102966, 0.08710411190986633, 0.018825490027666092, -0.06690166890621185, 0.008417114615440369, 0.014979138039052486, 0.03965754806995392, -0.0303640179336071, 0.009312110021710396, -0.08545351028442383, 0.01428542472422123, 0.04296610504388809, 0.005414960440248251, -0.08942797780036926, 0.024906164035201073, -0.048610810190439224, -0.013705048710107803, 0.07017921656370163, 0.00817886646836996, 0.010794244706630707, -0.029602734372019768, -0.014153242111206055, 0.01605759933590889, 0.021607907488942146, 0.04790934547781944, -0.06767589598894119, 0.06567670404911041, -0.0010459122713655233, 0.02539917826652527, -0.02060851827263832, 0.02694908156991005, 0.018330179154872894, 0.003356940345838666, -0.0008727587992325425, -0.034869033843278885, -0.02401868626475334, -0.077540323138237, -0.01500933151692152, 0.005971579812467098, -0.019995270296931267, -0.06174430996179581, 0.046932484954595566, -0.02165275067090988, -0.0048186806961894035, 0.034793831408023834, -0.04667966440320015, -0.033099956810474396, -0.033154312521219254, -0.03301112353801727, -0.06068331375718117, 0.011265929788351059, 0.049665119498968124, -0.010119219310581684, -0.01702943444252014, -0.04003329202532768, -0.044863250106573105, -0.031009504571557045, -0.010126687586307526, 0.026081062853336334, -0.013530626893043518, 0.014302507042884827]"
